"customer_id","customerfullname","favoritescategory"
570,"Ivan - Cromwell","Documentary === New === Travel === Sports === Travel === Sci-Fi === Games === Animation === Music === Foreign === Children === Horror === Sci-Fi === Sports === Sports === New === Documentary === Documentary === Foreign === Horror === Comedy === Children === Horror === Music === Games === New"
571,"Johnnie - Chisholm","Sports === Action === Action === Music === Travel === Sports === Sci-Fi === New === Animation === New === Documentary === Family === Sports === Comedy === Music === Classics === Foreign === Children === New === Music === Classics === Sports === Music === Sports"
572,"Sidney - Burleson","Drama === Children === Classics === Action === Documentary === Children === Family === Music === Family === Foreign === Drama === Family === Sports === Sports === Sports === Travel === Drama === Action === Horror === Sci-Fi === Horror === Animation === Sports === Horror === Comedy"
573,"Byron - Box","Music === Family === New === Documentary === Action === Horror === Horror === Drama === Sci-Fi === Documentary === Classics === Foreign === Documentary === Children === Games === Animation === Sports === Horror === Horror === Action === Documentary === Comedy === Music === Action === Music === Sports === Comedy === Children === Comedy"
574,"Julian - Vest","Classics === Children === Classics === Travel === Children === Children === New === Family === Drama === Sports === Foreign === Drama === Documentary === Action === Animation === Music === Sci-Fi === Comedy === Children === Sci-Fi === Music === Action === Travel === Documentary === Drama === Animation === Children === Children"
575,"Isaac - Oglesby","Travel === Documentary === Music === Music === Comedy === Sci-Fi === New === Foreign === Music === Games === Children === Drama === Foreign === New === Drama === Action === Horror === Sports === Horror === Games === Foreign === Sci-Fi === Drama === Sports === Games === Travel === Music === Children === Sports"
576,"Morris - Mccarter","Family === Animation === Music === Travel === Sci-Fi === Games === Classics === Comedy === Children === Games === New === Games === Foreign === Action === Action === Music === New === Sci-Fi === New === Drama === Animation === Classics === Sci-Fi === Action === New === Animation === Games === Animation === Comedy === New === New === Travel === Drama === Children"
577,"Clifton - Malcolm","New === Games === Action === New === Music === Sci-Fi === Animation === Music === Travel === Documentary === Children === Family === Games === Action === Horror === Comedy === Classics === Animation === Comedy === Animation === Sports === Family === Sci-Fi === Sci-Fi === Foreign === Children === Action"
578,"Willard - Lumpkin","Family === Horror === Documentary === Family === Family === New === Horror === Sci-Fi === Sci-Fi === Children === New === Comedy === Children === Games === Foreign === Travel === Sports === Horror === Classics === Sci-Fi === Classics === Classics"
579,"Daryl - Larue","Sports === Comedy === Travel === Foreign === Documentary === Action === Games === Games === New === Sports === Comedy === Classics === Sports === Drama === Action === Sports === Family === Horror === Comedy === Games === Sports === Sci-Fi === New === Foreign === Family === Documentary === Sports"
580,"Ross - Grey","Family === Horror === Comedy === Drama === Foreign === New === Classics === Foreign === Documentary === Documentary === Action === Comedy === Documentary === Foreign === Family === Family === Travel === Comedy === Sports === Sci-Fi === Sci-Fi === Travel === Games === Foreign === Horror === Travel === Children"
581,"Virgil - Wofford","Travel === Music === Animation === Music === Music === Animation === Documentary === Animation === Action === Comedy === Classics === Foreign === Foreign === Animation === Sci-Fi === Travel === Games === Classics === Documentary === Sci-Fi === Family === Foreign === Games === Foreign === Foreign === Sports === Classics"
582,"Andy - Vanhorn","Family === Music === Music === Classics === Action === Sci-Fi === Sci-Fi === Documentary === Action === Animation === Classics === Children === Sci-Fi === Animation === New === Games === Foreign === Sports === Classics === Foreign === Sports === Foreign === Animation === Sci-Fi === Comedy"
583,"Marshall - Thorn","Games === Family === Games === Games === Action === New === Sci-Fi === New === Comedy === Drama === Children === Drama === Horror === Sports === Sports === Sci-Fi === Games === Action === Sports === Drama === Foreign === Sports === Family"
584,"Salvador - Teel","New === Foreign === Foreign === Action === Animation === Comedy === Horror === Comedy === Drama === Comedy === Travel === Comedy === Children === Travel === Documentary === Music === Drama === Comedy === Action === New === Comedy === Sci-Fi === Games === Sci-Fi === Animation === Action === Classics === Documentary === Drama === Games"
585,"Perry - Swafford","Animation === Action === Music === Foreign === Sports === Games === Foreign === Family === Games === Sports === Family === Sports === Classics === Foreign === Sports === Family === New === Sci-Fi === Classics === Documentary === Horror === Action === Documentary === Classics"
586,"Kirk - Stclair","Sports === Drama === Sci-Fi === Foreign === Classics === Sci-Fi === Foreign === Horror === New === Animation === Travel === Children === Drama === Classics === Animation === Drama === Family === Games === Family"
587,"Sergio - Stanfield","Horror === Documentary === New === Animation === Documentary === Sports === Games === Documentary === Horror === Animation === Foreign === New === Children === Music === Sci-Fi === Documentary === Games === Drama === Drama === Animation === Sci-Fi === Classics === Documentary === Action === Games === Drama"
588,"Marion - Ocampo","Documentary === Classics === Action === Foreign === Children === New === New === Children === New === Documentary === Horror === Classics === Drama === Horror === Children === Sports === Classics === Travel === Classics === Action === Drama === Games === Classics === New === Drama === Documentary === Horror === Foreign === Children"
589,"Tracy - Herrmann","Comedy === Drama === Travel === Animation === Animation === Drama === Music === Sci-Fi === Foreign === Action === Animation === Family === Games === Comedy === Children === Sports === Comedy === Drama === Horror === Comedy === Comedy === Sci-Fi === Animation === New === Family === Travel === Sports === Sports"
590,"Seth - Hannon","Action === Sci-Fi === Sports === Family === Sports === New === Classics === Action === Sci-Fi === Family === Sports === Documentary === Games === Travel === Drama === Sci-Fi === Action === Foreign === Travel === Sports === Sports === Family === Action === Sci-Fi === Family"
591,"Kent - Arsenault","Animation === Drama === Foreign === Music === New === Sports === Animation === Sci-Fi === Comedy === Comedy === Animation === Sports === Documentary === Animation === Sports === Drama === Sports === Drama === Sports === Games === Drama === Sports === Games === Sci-Fi === Sci-Fi === Family === Sci-Fi"
592,"Terrance - Roush","Action === New === Classics === Family === New === Sports === Documentary === Family === Documentary === Children === Children === Sports === Sci-Fi === Classics === Sports === Sci-Fi === Sci-Fi === Travel === Family === Games === Comedy === Comedy === Sci-Fi === Family === Drama === Music === Children === Travel === Travel"
593,"Rene - Mcalister","Children === Documentary === Games === Horror === Sports === Travel === Children === Animation === Comedy === Drama === Action === Classics === Sci-Fi === Classics === Horror === Foreign === Sci-Fi === Action === Sports === Drama === Comedy === Animation === Games === Horror === Family === New"
